shipment_id,order_id,carrier,product_id,product_name,quantity,price_per_unit,total_amount,shipment_date
15970,17784,Байкал Сервис,1014,Аккумулятор 75Ah,11,289.3,3182.27,2025-10-08
15971,17785,Байкал Сервис,1008,Ремень ГРМ,8,283.63,2269.05,2025-07-29
15972,17786,Байкал Сервис,1007,Амортизатор задний,11,235.54,2590.94,2025-03-06
15973,17788,Байкал Сервис,1010,Радиатор охлаждения,7,312.59,2188.13,2025-05-24
15974,17789,Почта России,1007,Амортизатор задний,2,199.27,398.55,2025-02-14
15975,17790,Деловые линии,1012,Стартер,13,347.88,4522.41,2025-11-06
15976,17791,Байкал Сервис,1002,Тормозные колодки задние,2,230.33,460.66,2025-08-09
15977,17792,Байкал Сервис,1001,Тормозные колодки передние,18,321.09,5779.59,2025-12-25
15978,17793,Байкал Сервис,1005,Свечи зажигания,9,312.99,2816.9,2025-07-08
15979,17794,Байкал Сервис,1005,Свечи зажигания,20,297.99,5959.83,2025-09-13
15980,17795,ПЭК,1011,Генератор,14,321.24,4497.31,2025-05-26
15981,17796,Деловые линии,1005,Свечи зажигания,17,316.37,5378.28,2025-08-11
15982,17798,Почта России,1010,Радиатор охлаждения,14,187.14,2619.97,2025-05-03
15983,17799,ПЭК,1012,Стартер,16,276.92,4430.78,2025-02-12
15984,17800,Деловые линии,1007,Амортизатор задний,7,369.63,2587.39,2025-09-22
15985,17802,Почта России,1013,Аккумулятор 60Ah,7,208.39,1458.71,2025-05-26
15986,17803,Деловые линии,1003,Масляный фильтр,8,290.27,2322.19,2025-02-14
15987,17804,ПЭК,1010,Радиатор охлаждения,5,308.8,1544.01,2025-01-10
15988,17805,Почта России,1006,Амортизатор передний,15,186.8,2802.06,2025-10-04
15989,17806,СДЭК,1012,Стартер,1,285.56,285.56,2025-08-31
15990,17807,Почта России,1006,Амортизатор передний,2,188.11,376.22,2025-02-23
15991,17808,Деловые линии,1019,Лампы H4,18,282.78,5089.96,2025-07-12
15992,17809,СДЭК,1019,Лампы H4,2,238.53,477.06,2025-01-11
15993,17810,ПЭК,1008,Ремень ГРМ,11,332.04,3652.48,2025-06-16
15994,17811,СДЭК,1003,Масляный фильтр,16,293.92,4702.7,2025-10-01
15995,17812,СДЭК,1020,Лампы H7,5,206.3,1031.51,2025-08-07
15996,17813,Деловые линии,1019,Лампы H4,16,264.68,4234.89,2025-11-06
15997,17814,Почта России,1011,Генератор,11,158.7,1745.72,2025-06-12
15998,17815,ПЭК,1008,Ремень ГРМ,8,280.8,2246.37,2025-07-01
15999,17816,Байкал Сервис,1016,Антифриз G12,3,223.94,671.82,2025-12-20
16000,17817,Почта России,1004,Воздушный фильтр,15,196.04,2940.53,2025-03-07
16001,17818,Деловые линии,1015,Моторное масло 5W-40,2,325.05,650.1,2025-05-30
16002,17819,Деловые линии,1019,Лампы H4,4,294.26,1177.04,2025-06-17
16003,17820,Байкал Сервис,1017,Тормозная жидкость DOT-4,9,238.58,2147.24,2025-12-06
16004,17821,Почта России,1014,Аккумулятор 75Ah,16,194.02,3104.29,2025-02-03
16005,17822,Деловые линии,1017,Тормозная жидкость DOT-4,3,369.3,1107.9,2025-10-27
16006,17823,ПЭК,1012,Стартер,19,342.42,6505.98,2025-12-02
16007,17824,Байкал Сервис,1007,Амортизатор задний,18,259.15,4664.71,2025-07-27
16008,17825,Почта России,1015,Моторное масло 5W-40,14,168.22,2355.02,2025-04-22
16009,17826,ПЭК,1014,Аккумулятор 75Ah,3,281.87,845.61,2025-11-20
16010,17827,Почта России,1014,Аккумулятор 75Ah,7,198.94,1392.6,2025-03-01
16011,17828,Почта России,1009,Помпа водяная,14,205.44,2876.11,2025-11-02
16012,17829,Деловые линии,1014,Аккумулятор 75Ah,8,283.39,2267.11,2025-11-27
16013,17830,Почта России,1006,Амортизатор передний,10,199.15,1991.53,2025-04-25
16014,17831,ПЭК,1005,Свечи зажигания,6,246.68,1480.07,2025-02-23
16015,17832,СДЭК,1020,Лампы H7,3,207.81,623.42,2025-01-29
16016,17833,Почта России,1019,Лампы H4,13,213.71,2778.18,2025-09-08
16017,17834,Байкал Сервис,1009,Помпа водяная,12,235.18,2822.2,2025-08-11
16018,17835,СДЭК,1017,Тормозная жидкость DOT-4,6,288.11,1728.68,2025-05-11
16019,17836,Почта России,1013,Аккумулятор 60Ah,11,215.67,2372.37,2025-03-30
16020,17837,Почта России,1001,Тормозные колодки передние,3,187.92,563.75,2025-06-24
16021,17838,СДЭК,1008,Ремень ГРМ,2,249.87,499.74,2025-08-24
16022,17839,Деловые линии,1003,Масляный фильтр,12,348.87,4186.46,2025-04-28
16023,17840,Байкал Сервис,1013,Аккумулятор 60Ah,7,248.14,1736.98,2025-09-04
16024,17842,Байкал Сервис,1017,Тормозная жидкость DOT-4,8,229.99,1839.9,2025-11-15
16025,17843,Деловые линии,1008,Ремень ГРМ,11,353.02,3883.2,2025-01-06
16026,17844,Почта России,1014,Аккумулятор 75Ah,5,149.24,746.22,2025-04-21
16027,17845,Почта России,1014,Аккумулятор 75Ah,4,159.45,637.79,2025-05-14
16028,17848,Почта России,1001,Тормозные колодки передние,18,204.83,3686.95,2025-01-28
16029,17849,Байкал Сервис,1010,Радиатор охлаждения,19,265.17,5038.29,2025-06-03
16030,17850,Почта России,1018,Щётки стеклоочистителя,20,185.02,3700.37,2025-04-03
16031,17851,Байкал Сервис,1004,Воздушный фильтр,6,267.12,1602.73,2025-11-21
16032,17852,ПЭК,1004,Воздушный фильтр,14,347.56,4865.83,2025-07-23
16033,17853,Деловые линии,1014,Аккумулятор 75Ah,8,323.29,2586.29,2025-06-30
16034,17854,Почта России,1018,Щётки стеклоочистителя,13,199.98,2599.74,2025-02-06
16035,17855,СДЭК,1019,Лампы H4,5,244.89,1224.44,2025-09-21
16036,17856,Байкал Сервис,1007,Амортизатор задний,7,269.86,1889.02,2025-12-26
16037,17857,СДЭК,1020,Лампы H7,8,242.5,1939.99,2025-04-10
16038,17858,Деловые линии,1018,Щётки стеклоочистителя,9,265.41,2388.7,2025-12-02
16039,17859,ПЭК,1008,Ремень ГРМ,7,314.71,2202.96,2025-03-13
16040,17860,СДЭК,1001,Тормозные колодки передние,13,214.5,2788.51,2025-12-19
16041,17861,ПЭК,1020,Лампы H7,12,277.65,3331.77,2025-05-12
16042,17862,ПЭК,1011,Генератор,8,250.33,2002.67,2025-11-26
16043,17863,Деловые линии,1002,Тормозные колодки задние,12,281.47,3377.67,2025-04-06
16044,17864,Деловые линии,1002,Тормозные колодки задние,9,377.51,3397.6,2025-07-24
16045,17865,Байкал Сервис,1009,Помпа водяная,15,298.76,4481.37,2025-10-31
16046,17867,Байкал Сервис,1005,Свечи зажигания,12,244.05,2928.64,2025-08-23
16047,17868,ПЭК,1016,Антифриз G12,15,256.33,3844.88,2025-11-07
16048,17869,ПЭК,1006,Амортизатор передний,17,239.49,4071.4,2025-05-24
16049,17871,Деловые линии,1005,Свечи зажигания,11,332.11,3653.17,2025-09-10
16050,17873,Деловые линии,1019,Лампы H4,15,268.14,4022.17,2025-02-17
16051,17874,Почта России,1019,Лампы H4,12,176.69,2120.31,2025-10-25
16052,17875,Почта России,1019,Лампы H4,10,149.13,1491.33,2025-01-20
16053,17876,СДЭК,1015,Моторное масло 5W-40,12,212.87,2554.39,2025-04-03
16054,17877,Почта России,1012,Стартер,14,197.12,2759.73,2025-06-03
16055,17878,ПЭК,1009,Помпа водяная,19,271.91,5166.31,2025-09-18
16056,17879,ПЭК,1006,Амортизатор передний,14,237.87,3330.22,2025-09-28
16057,17880,Байкал Сервис,1001,Тормозные колодки передние,15,229.75,3446.28,2025-11-03
16058,17881,Деловые линии,1014,Аккумулятор 75Ah,6,298.01,1788.05,2025-03-27
16059,17882,ПЭК,1005,Свечи зажигания,3,336.87,1010.6,2025-08-06
16060,17883,Байкал Сервис,1001,Тормозные колодки передние,11,286.59,3152.49,2025-02-20
16061,17884,СДЭК,1007,Амортизатор задний,17,256.31,4357.31,2025-02-18
16062,17885,ПЭК,1015,Моторное масло 5W-40,20,341.4,6828.09,2025-02-12
16063,17886,Почта России,1020,Лампы H7,17,178.15,3028.58,2025-08-31
16064,17887,Почта России,1018,Щётки стеклоочистителя,1,164.7,164.7,2025-06-17
16065,17888,Почта России,1016,Антифриз G12,17,195.52,3323.82,2025-04-08
16066,17889,Деловые линии,1010,Радиатор охлаждения,19,283.87,5393.51,2025-04-16
16067,17890,СДЭК,1001,Тормозные колодки передние,8,219.78,1758.23,2025-05-02
16068,17891,Деловые линии,1017,Тормозная жидкость DOT-4,11,303.12,3334.32,2025-01-25
16069,17892,Байкал Сервис,1016,Антифриз G12,4,252.79,1011.16,2025-07-27
16070,17893,Почта России,1007,Амортизатор задний,20,173.52,3470.42,2025-06-12
16071,17894,Деловые линии,1020,Лампы H7,18,348.69,6276.5,2025-11-09
16072,17895,Почта России,1016,Антифриз G12,3,179.46,538.39,2025-10-10
16073,17896,СДЭК,1010,Радиатор охлаждения,12,205.33,2464.01,2025-10-13
16074,17897,Деловые линии,1011,Генератор,7,346.89,2428.22,2025-02-15
16075,17898,СДЭК,1017,Тормозная жидкость DOT-4,13,226.31,2942.07,2025-04-09
16076,17899,Почта России,1009,Помпа водяная,12,201.63,2419.61,2025-08-09
16077,17900,Деловые линии,1019,Лампы H4,7,296.29,2074.06,2025-04-28
16078,17901,Байкал Сервис,1005,Свечи зажигания,7,252.04,1764.29,2025-08-30
16079,17902,Деловые линии,1010,Радиатор охлаждения,13,297.58,3868.55,2025-12-30
16080,17903,Деловые линии,1005,Свечи зажигания,9,350.08,3150.72,2025-04-26
16081,17904,СДЭК,1012,Стартер,15,258.06,3870.89,2025-02-22
16082,17905,ПЭК,1004,Воздушный фильтр,9,332.14,2989.22,2025-10-17
16083,17906,Почта России,1019,Лампы H4,9,185.56,1670.08,2025-10-19
16084,17907,Почта России,1003,Масляный фильтр,12,179.31,2151.67,2025-04-04
16085,17908,ПЭК,1005,Свечи зажигания,5,293.39,1466.97,2025-06-20
16086,17909,СДЭК,1020,Лампы H7,16,280.8,4492.81,2025-06-16
16087,17910,ПЭК,1019,Лампы H4,10,286.17,2861.7,2025-10-31
16088,17911,Почта России,1017,Тормозная жидкость DOT-4,16,149.06,2385.02,2025-11-23
16089,17912,Почта России,1007,Амортизатор задний,1,165.1,165.1,2025-01-28
16090,17913,ПЭК,1009,Помпа водяная,12,296.62,3559.43,2025-01-25
16091,17914,СДЭК,1002,Тормозные колодки задние,3,294.75,884.25,2025-09-04
16092,17915,ПЭК,1007,Амортизатор задний,14,336.96,4717.47,2025-06-14
16093,17917,СДЭК,1015,Моторное масло 5W-40,13,259.62,3375.0,2025-10-07
16094,17918,Байкал Сервис,1016,Антифриз G12,15,232.65,3489.8,2025-12-16
16095,17919,Байкал Сервис,1001,Тормозные колодки передние,9,264.75,2382.78,2025-07-03
16096,17920,Почта России,1004,Воздушный фильтр,7,185.47,1298.32,2025-09-20
16097,17921,СДЭК,1020,Лампы H7,7,282.45,1977.17,2025-01-17
16098,17923,Почта России,1012,Стартер,7,147.97,1035.76,2025-09-05
16099,17924,Деловые линии,1011,Генератор,12,296.02,3552.28,2025-01-23
16100,17925,ПЭК,1004,Воздушный фильтр,16,319.44,5111.11,2025-02-21
16101,17927,СДЭК,1007,Амортизатор задний,5,250.35,1251.73,2025-10-05
16102,17928,СДЭК,1020,Лампы H7,13,240.23,3122.96,2025-06-11
16103,17929,ПЭК,1015,Моторное масло 5W-40,9,268.46,2416.17,2025-08-07
16104,17930,Байкал Сервис,1009,Помпа водяная,6,275.07,1650.42,2025-10-29
16105,17931,Деловые линии,1002,Тормозные колодки задние,19,307.2,5836.75,2025-06-05
16106,17932,Деловые линии,1007,Амортизатор задний,14,302.88,4240.32,2025-08-07
16107,17934,Байкал Сервис,1005,Свечи зажигания,12,281.97,3383.66,2025-04-22
16108,17935,ПЭК,1012,Стартер,20,318.25,6364.92,2025-12-24
16109,17936,ПЭК,1017,Тормозная жидкость DOT-4,9,287.75,2589.75,2025-08-18
16110,17937,Байкал Сервис,1019,Лампы H4,20,295.76,5915.24,2025-10-26
16111,17940,СДЭК,1009,Помпа водяная,11,283.39,3117.24,2025-08-11
16112,17941,СДЭК,1007,Амортизатор задний,15,215.88,3238.2,2025-01-16
16113,17942,Деловые линии,1011,Генератор,13,274.44,3567.68,2025-01-17
16114,17943,ПЭК,1006,Амортизатор передний,18,252.23,4540.05,2025-01-03
16115,17945,ПЭК,1014,Аккумулятор 75Ah,1,285.01,285.01,2025-01-12
16116,17946,СДЭК,1012,Стартер,16,211.41,3382.54,2025-06-01
16117,17947,ПЭК,1010,Радиатор охлаждения,6,249.41,1496.45,2025-10-17
16118,17948,СДЭК,1016,Антифриз G12,19,212.8,4043.2,2025-12-22
16119,17949,ПЭК,1004,Воздушный фильтр,11,338.95,3728.4,2025-08-01
16120,17950,ПЭК,1017,Тормозная жидкость DOT-4,10,329.98,3299.77,2025-03-11
16121,17951,Байкал Сервис,1003,Масляный фильтр,13,268.24,3487.08,2025-12-21
